gpu_mem_free,gpu_util,queue_len,model_size,batch_size,seq_len,latency
33.60374116477959,42.0833786000581,1,10.669435209476102,15,1882,43.536491316362664
35.069065363880384,71.03751339793317,9,16.23215519977833,30,857,100.94037369821672
15.166995053903987,77.67138029442584,1,13.742117251606807,18,231,26.24824841210328
58.32715452705072,38.710618116797804,5,10.989175301739511,26,1231,67.91407809410704
47.6323052848613,69.11175326513302,7,17.47243683389039,30,1500,127.44831640553336
56.672441786030404,25.804350168843804,8,12.804132126215839,22,1748,94.4004405383444
54.215504273520686,83.20226651775153,5,10.437982846130598,25,387,51.739201707181664
37.88449883460968,60.98142389073653,2,5.513387973852286,21,468,27.614842478849333
55.70308292627143,77.5186516066895,2,5.709528312132086,16,229,27.595701494903096
9.867087612855572,47.71548523178474,2,4.672894860326326,31,1192,36.81037813423479
15.779057433052985,22.910928498195528,2,16.797737539902823,26,1948,109.8461678602373
7.487500890079594,42.923111331364396,8,2.644609248657598,9,1890,53.083102598239456
22.893168191979537,38.14853944783208,3,19.434604739329792,13,142,26.217335924446694
26.37725093292151,33.271654344015914,6,12.63282801150082,7,554,41.5533415716632
19.924196747564274,21.217374774147835,1,4.033344961956579,23,1525,23.390432408892266
50.58056300335611,75.91671418798062,6,16.61262007825897,3,1598,53.147432903113476
24.62143296814741,8.63516613205605,6,17.76176253803357,16,1155,64.55077039669725
20.45139803280594,88.75609298858339,3,8.624513530593308,12,501,37.936276132309374
34.848284573703666,17.50247228977535,3,8.537550129560417,7,1816,29.353428182652273
12.750832373611946,97.98736518515413,4,17.238458749944016,29,496,109.26953586627101
49.120833941472185,98.84680480870743,0,10.734320761339998,9,874,28.21297767261153
9.100285402387396,39.838704124115175,5,11.218650538199753,25,595,70.83913485851875
59.27878151302845,98.7821072632263,6,18.038786660539675,29,440,72.77391323149388
47.473462311316155,86.90685172807264,10,4.325554007180239,16,1230,75.89406063174523
15.929362484379482,8.24302769466656,3,17.928481185582868,26,727,70.52820768795591
5.303716441798132,94.73285636286181,7,18.679881735241317,17,1868,247.02805664543655
49.85037856501588,4.251438590459422,6,2.2433734888614936,7,137,31.065427235673702
43.87715391161894,18.191429373910715,9,14.280086899448563,22,1321,90.13907442195956
45.0953942422543,58.45955408466743,0,7.083009929012596,14,1418,25.753102128009292
47.419869067727014,8.07371784000136,8,12.162741839115041,2,1332,44.85489799394052
9.07245584537497,16.172775698936892,8,13.68143780330064,25,1648,145.6918984686427
24.715615069934994,95.34917871122387,0,12.504911184269558,8,442,23.491572337002488
11.372798273882134,99.46878848876081,7,14.222848346824955,2,475,84.74542902012874
52.47068842315765,79.81365417802972,0,12.042723487030063,20,182,20.34628218488489
39.28139697551568,51.520939146470276,7,15.353379530711237,2,755,47.622548138431455
23.199391366895703,90.03009356916752,0,11.66388638426016,17,974,37.31908178889148
8.4957092657313,11.18987708835687,9,5.6545368306750685,4,595,48.58375518337204
22.10402769436142,94.2891869245009,9,5.5832590839763805,30,299,68.86602078322699
22.88508271147109,35.15529274554322,1,13.708639197783837,15,353,19.289783004335185
45.12833980859352,86.14893912331945,2,11.152215500853568,6,1100,34.590250055227244
40.06566092453672,66.8373405985391,9,8.451124544114228,26,1766,97.17165157646271
53.79670084169796,96.0274304055722,10,12.212639993356897,4,1997,78.96094290780793
30.97182088390721,86.46779477958182,3,19.766446856601036,7,960,45.576611243552264
11.577683526606593,88.78978135509061,0,13.348158236241348,7,1611,50.51542141037504
44.228463297264724,63.17543561200305,7,14.486826720185887,21,341,58.00910373672573
46.84317767392936,83.31585309762758,6,14.042507028685105,29,269,57.61773035260277
35.87024586632229,75.71311507613385,1,14.512695668829483,3,1630,27.239331197284386
47.40319489750085,16.162313090388725,8,5.515265215282314,3,2026,46.584640815926335
32.15875780004149,64.8596891353243,3,4.359951098816117,22,1380,41.208749363070595
33.75030561600967,14.817554652015863,5,16.04206012887655,4,799,33.09055334759212
28.51475600972023,86.94561218855299,8,6.3297544833349395,24,1333,77.63927298079574
6.398051970925236,6.594979933996847,0,2.1639973458838027,13,612,3.040672275184523
10.934028484631746,98.70466701932753,2,7.378622686784963,16,154,31.559026033889324
6.728605212770384,40.06266661377115,5,10.354532515985602,22,1283,98.49850983452737
40.00257261950792,17.062935370143563,6,6.835361970220883,17,1288,48.37929564402436
22.289578959197968,93.5674983661223,8,3.6823194821993015,11,1235,63.715930689792216
32.971388014058654,4.542598622984794,3,6.518280108131058,7,447,17.94808957043117
54.91615606593512,47.010563450898346,6,3.4487038012681905,14,1100,44.71311654413268
18.71107260318812,77.02271279245026,6,11.650126641877565,6,208,46.85847836339637
27.571060766959636,31.6750475431701,7,14.334756678519861,5,1509,52.150583422577256
46.55531261986768,52.88346699028011,4,14.834051750316895,1,218,30.90007572621293
17.583899102039236,70.0413016313802,9,16.217076363850488,9,789,70.52400625224628
9.233895040583615,95.19764210013209,9,2.9233827539369206,28,719,69.92488258025223
20.936329910257243,10.270263927102995,1,15.3900268238907,6,676,13.296247665190666
13.867170798970243,15.722670371491976,2,15.42941198915314,6,1272,40.54267320624905
56.13337087884152,50.88708951940669,0,11.138296943487262,24,1675,54.95337161670014
49.446620876042935,41.84749611500469,6,12.815173709535852,24,1902,96.86820417229019
39.83720660807329,41.07961606836664,6,14.180060530108353,2,718,40.252179905796886
52.93033246032447,29.696150293615318,0,10.946310450284374,7,482,9.632515204649012
49.20196422945129,56.06847985089561,9,19.846431075638026,2,259,57.241741099897176
15.26135323873197,88.32883361657163,7,2.8772585085834854,30,1746,67.73684679127462
54.09074491694878,16.092434053786388,3,4.043650717433936,17,188,19.510837580049163
34.66382330536079,21.528632949575766,7,6.956275704114669,25,700,51.47920907211582
49.40920853402344,67.08234977995858,8,12.306985563695406,20,1594,92.65113993305268
54.28502149579213,5.619765428730417,0,18.614590821014506,6,839,10.494538105044786
22.49019112345251,67.37641995630065,7,19.342749640379875,22,648,76.05030787858568
11.052855849022222,31.445615086333735,1,19.310354730037723,3,2013,105.52563504889153
17.53643393980679,35.785393140001496,3,19.153483447423618,18,1021,73.52784558384369
28.490928374444096,40.55493738229002,10,17.513863552699647,21,404,72.96974931456839
49.99081212573712,34.958756149171485,3,11.598690086315385,23,558,36.877510086611466
52.34018207909889,84.12096212795322,1,14.123787127568319,31,493,43.409576292653306
5.382367179215489,94.6068457400309,0,2.4176154503020277,31,1588,30.822806486753002
33.091101641766116,54.801147531618845,1,2.5129672481536884,30,1027,23.702681597885285
27.957605173182845,58.18784988349394,3,17.693671564431757,18,1981,89.72966404114953
17.215929575890165,7.048310801343516,1,8.602943740763271,6,98,6.915515252225584
11.592595203352555,71.31919283610006,6,8.748005651386215,18,1349,65.50574588991603
23.568834427199537,58.4098872964084,0,5.447865609289573,29,79,12.930083470369922
56.86003371518856,5.039452380760034,3,6.6805813796734155,31,1804,53.36837378383762
22.77616126114154,19.842566707170327,7,14.773078343338046,4,1975,50.63924523267112
33.53348419588514,20.194342039256274,7,17.52266132101519,3,1171,45.19457932992389
43.66604273923478,17.09679519433592,0,8.77312430644433,29,1975,53.66742850402709
24.99962813086117,65.8645954622777,4,13.947392867330247,9,261,36.449161676991416
58.44801454965284,92.8439615355769,8,15.17532073908416,13,1609,90.31101069705772
57.934601221816116,76.29753253583593,4,11.289069527637881,21,555,48.41691704162914
18.848026270395028,47.73734852139132,10,9.184547230636166,4,418,61.08312600124063
32.348667824081204,40.40512979844819,4,12.844378427184372,17,374,36.247481763693465
21.54830703992233,38.645810530922255,5,12.143829898618137,28,1791,93.62804028177467
20.66622719076072,60.1246957695825,7,7.7661903515582384,11,1644,61.06931778567442
7.028782104499304,35.92206589445364,6,8.060515148353822,20,1202,66.8792220340785
38.526038368894326,22.612197118871713,6,5.584486178734862,20,912,44.70854221378673
32.64734627758738,60.284290657558294,6,12.223386070224597,1,1859,44.329185601966415
7.831331318749415,39.070541342757316,0,18.878745645301866,20,513,137.6578445661557
20.325555533013627,1.412482914383384,1,8.129483253968012,22,569,15.458983720193835
54.954623728165956,2.223111356677454,4,14.089737629462416,8,1053,32.31381725039463
18.175903986683483,27.413661115441833,4,16.816193598959902,19,1871,85.26261884803093
12.96921796501727,51.242219950686376,9,19.369120066725426,18,1546,173.14785232890236
31.919901815265966,35.423950766798875,3,16.481878022269168,29,1167,77.86440994412533
59.21077497608304,2.405515238755196,7,3.7237359210088607,15,1634,44.60797979014376
18.313039933132522,22.315176375324043,7,3.3175066642832176,2,1122,40.20748377052997
41.96745510732332,9.641930867461612,7,14.88400025282545,5,181,38.27538819637302
46.88907884307947,94.86320013614166,8,15.137889125712833,17,697,76.90952485228547
18.07006491958198,31.28340756285265,10,17.825486981547108,6,1435,71.6044258036826
45.051899173652274,1.4766371595495875,6,16.205272560435407,23,1710,94.03066441210237
25.228072299558928,66.05632519856636,6,12.638546158440011,10,1986,68.31141771037514
39.77682068264687,23.244794050781714,7,14.616604506360401,27,971,77.96931084448141
39.844134091849206,56.67362550310041,3,13.032861417861694,32,1319,81.34382657313074
34.46760762411172,15.074545460948785,7,18.240317446741198,24,162,45.10674451548273
9.965937352992457,98.40132351224646,1,10.121285342222075,5,1554,34.09798330565202
50.94163725740809,97.0259186565333,3,5.258507643315275,23,151,36.23146343583006
22.64290357344547,65.59833516903059,10,5.342862207127892,20,353,66.8917277520384
15.258518071991983,70.72026218220607,9,2.3677360488766643,19,1417,65.51870820083187
7.242632785512015,42.587889129165134,10,16.71424359983091,27,1238,209.10271662581675
37.4991118753533,96.21793454181689,10,12.507855489405936,10,667,77.58632651979714
42.266039901325534,42.373962037120094,0,10.352467801038138,32,1006,41.80145675252599
5.912330591032088,23.946799740806025,4,15.381858402589582,5,733,125.12208916828524
33.165118206460455,11.5378609603904,10,7.689024881795639,10,1578,64.4408534555516
17.457267635886588,20.81253003143856,6,15.126100514580585,1,1979,37.15596129812321
40.48450347251974,57.2213503928722,3,17.433572153474415,13,1756,66.24162859052583
14.59015359527453,24.50917179392991,1,13.09468787999039,28,766,37.987320923789376
43.00157559563563,65.42494284475447,3,19.48149638737195,4,1681,41.184346739819794
26.27044404652956,38.21845198850467,5,15.217739984680879,4,729,37.08118337723388
56.5201493805204,88.68729054172442,8,9.894464593887323,25,520,70.60026208039841
12.563651928029628,55.84780674655774,10,13.249280142207835,16,1737,104.84824286231765
23.75864930776422,62.26040531012761,4,4.170359821025409,7,514,33.95257652563046
11.241043668232399,55.6559802992677,9,18.42535062083308,28,152,135.8160948100869
55.85814900532095,88.55687741910242,8,13.712420806166715,6,174,59.142952215984295
53.25366443595396,6.3419567929191345,2,9.389289075011522,14,1548,31.6168586419488
19.18678952433356,6.734870709074514,2,17.36370562365529,25,1173,62.26604088318404
41.299122531879846,70.17402449247484,3,3.1016931754215467,7,494,30.10737039855574
49.94722101106687,76.79639020481784,6,11.57270479246464,1,845,46.33717159592683
35.53604463797043,43.358941828196784,6,15.37283461188213,24,1149,81.06391709136552
34.130781809580355,35.23052080542634,1,14.67490992227372,25,695,37.543760151035855
18.301875999524842,27.794506620541316,3,2.3060895353863335,25,1773,30.780643189708186
10.120652229324456,23.439488583354773,7,6.069359643663998,28,1539,65.84198229314785
54.34686668743297,91.19585896786052,3,17.487115382296146,5,1390,45.39271698426793
54.52299314398317,29.513954636117244,7,6.671343719081088,19,698,49.750326967468794
39.820580150029734,64.80787958111966,5,10.62361450707552,23,896,59.85472069240517
23.64663850767854,78.7094780383622,4,19.78159435787168,1,1208,38.13151220610334
24.20652660369635,2.1966578447580876,8,12.74914370041904,9,652,47.92052909235751
44.927562337863165,3.38741498831866,1,12.02775324727445,10,1567,24.524972336142795
54.34106429739174,33.31374046373693,7,12.415542331325678,3,118,42.102258291276314
53.78975333458145,69.60157443137032,8,5.231641689405106,3,1623,56.46760122484541
47.89315502216931,26.07986352623497,7,14.388513113010147,26,315,52.00016494480231
40.31174053848583,0.14832904322502616,4,2.4200992647674675,9,506,21.13177901382011
9.627698074727686,28.8147899943917,7,7.817069642249965,17,1328,58.410774423221866
13.889579275203758,9.013081664351274,1,7.548685827410414,18,487,13.419794329178224
54.42048036898936,21.94133057923232,8,3.3471966299213847,10,1823,50.49020557219315
38.35359828127745,33.31900006992976,1,8.044808671738195,11,917,19.77859852116827
5.505837838914631,12.805735506875182,0,12.849249483989803,17,1968,118.98371262576305
10.580934857631766,70.636472744766,4,8.785663474329562,2,996,35.877398713039646
41.49259730094307,25.59202320061883,6,2.3734710679760442,11,1141,38.097348177540496
5.2783871115420276,66.10947993049624,9,13.26513820184729,18,1811,181.33110439953367
13.844442827962427,59.90328528211693,3,7.499844539139792,22,1547,52.505627960931754
35.18035841516223,89.8045487693736,2,19.972276321591465,3,850,33.05384021588054
43.05423587309813,8.793317234466924,10,18.19384635413436,2,348,53.024955153141136
40.85786927264303,21.460811136366477,3,10.776054756908804,23,1037,44.994130427976486
17.334812020330787,86.5178429043976,1,8.628189167006429,28,125,25.32343478933177
44.16985717411447,82.21314563856932,0,3.252578351307166,12,514,18.448819454800123
18.048699812324003,19.210555718205068,5,2.0265741570181577,30,654,32.81824963971064
22.896983398759726,10.773601194612414,2,16.375801992976537,30,366,30.135350827210722
46.05702728149133,85.62414646201938,9,10.862614490231804,27,1284,99.78334120713949
40.72980944759681,17.813805682470473,5,7.733240211756039,16,428,33.85848403350463
51.707287577179784,87.11097060707952,0,12.25633332942206,12,565,25.731988118764065
41.16870907651889,96.11146993777406,10,7.504508967233024,7,594,72.3426688161303
36.25697318345094,22.08066385756704,10,8.900324877874565,28,1538,92.74449182559243
10.152112230545086,84.0387599920955,5,3.3163339593068786,6,1167,44.12984903672578
25.224369168268844,42.383108998226305,1,9.956173700181825,16,205,16.7422467733049
19.5861302224949,78.87784247534958,6,4.560144770893392,20,461,49.98002197383363
18.419430385849594,40.73955409788432,4,9.75027341840974,13,662,36.53899612346029
58.515580511384506,7.039559873371692,5,15.954673177317378,14,517,37.95590442041666
26.620374856671823,71.26952726136643,9,6.241028159204486,16,1723,76.45917188156821
54.06256053474123,15.068863990357906,2,6.128961247154529,6,1767,19.511697512304814
39.712624429849456,92.7025089316699,6,14.797608839900034,18,765,68.91680915887633
48.714621694790665,41.77462830207013,9,11.667159084530672,13,522,61.27225981517654
32.645040120785566,8.200014790957955,4,9.565153220000521,7,591,25.597106845305806
36.72971365444975,22.84800147739944,6,2.8807462996759314,31,168,36.06989296835111
32.088473160037516,86.25176174676946,3,10.464623250004689,20,383,40.26625375885749
15.738364328892448,32.10854696241532,1,9.352283978128636,29,233,17.741047676504582
44.73486633938279,85.63279949796895,3,4.918695517545754,28,1918,58.54192230702151
20.442479934247068,17.228673839214892,9,18.749662673534697,32,831,98.30483774930644
6.337378153729961,46.821812357729456,1,9.320127587802652,16,1606,68.1408566618905
40.50097627489423,87.82594917866162,3,2.014926242508184,23,1225,38.24224452399913
14.741087367387692,4.840483232325655,0,19.433438230337376,28,2000,156.71885936585127
56.725222139410285,30.427718277962047,6,10.392417118198626,27,1152,68.41011786003742
57.46607173514231,90.98515894387857,3,13.208404056900259,27,1690,93.46697950041161
55.317541462124666,59.65263277080432,5,8.92970782639721,26,1360,68.5059734283014
25.358728514049442,71.62321310221347,8,16.104489769506515,28,1954,142.43552704736672
5.850113909087709,84.21284385924073,4,7.579690246516528,24,907,70.63780187475354
56.0575209423249,52.35964262691167,1,10.158792847791242,32,1551,65.89204918753983
28.55012815745229,84.53659010216,1,9.639645385109196,16,287,26.333843181274144
58.16601504740183,63.87645706684082,8,9.812863315213718,26,1179,82.8556426198243
57.99909873990891,68.56504505635021,4,13.300291122775533,22,617,51.76682418132555
51.91552005070481,15.285445516813944,7,16.175838002523676,2,735,40.434937289733774
21.194689063827212,93.9018829234704,4,9.047408508537762,13,1689,58.64577144689045
26.18037507310589,79.60843504349157,1,13.310957955730883,20,126,24.276048413542497
51.812516933427126,25.41959961471495,3,3.161191015535189,28,1642,34.61781173596758
22.43071028359527,57.99946663830531,3,3.29149028528124,21,760,31.85311182296992
14.322101067735087,37.646590486116104,6,3.915280783819103,13,1728,46.32460484999446
35.62406943520926,66.04019988099115,4,6.105699524687931,9,1037,38.906489342589474
56.48851257884295,99.37468432024701,8,5.203729138740002,25,1297,76.74802859641386
43.281638817123515,4.5746397143645146,0,10.613007925743139,8,1408,12.869420070429975
36.35336435491507,95.25236379636246,6,6.802260739632209,26,1553,76.51664117375942
10.34470715739227,7.239133214365023,7,14.373823517065023,17,1448,112.12159420920781
38.825397468454334,46.0764635840778,7,16.034075044954754,17,1315,80.05946747981191
59.45296175573448,48.21092005934361,9,9.264467310946184,20,1705,86.23401754219522
12.704620838008822,26.872445459980852,6,17.92421212533319,29,444,110.64961749781888
33.508130880005524,56.66992860596864,10,12.536002349796924,25,1583,110.94521502051506
53.25551895603755,83.39641463386269,7,17.77744363946843,12,1922,92.68117893684253
45.74227397648124,29.396218121127315,0,10.376550215020606,26,1783,53.98285511101798
43.335865754739736,7.040493765213762,6,8.170566464123644,15,1258,46.82595767084407
43.63662461929101,63.22837006412624,5,11.633458139039595,8,1962,55.90554990786179
24.772013317086532,75.17451291482517,10,8.935387033471486,25,1980,109.26506839864889
21.147551434547136,95.452300979607,1,7.739375155790246,12,464,28.39974428266541
49.51486355131825,15.952464684338297,3,3.9190107424217118,12,471,20.40551780848441
49.55623670735494,90.13598658048053,7,10.494974161774058,20,1570,85.98141618406666
52.688977521905706,48.21234771891124,0,13.503725998845242,8,1135,21.903852750733726
55.22823039060592,23.575823702404154,4,16.323420157840825,11,921,41.25242170238937
33.12383193735158,96.27484701962695,3,17.63339051565544,30,1131,94.0850634235443
32.58339620779598,23.8429270536323,10,5.0561507968845,12,837,59.84698327111725
48.90623484317263,73.34441857359319,2,8.950798657589381,1,837,25.41806556235887
40.74801619277709,78.48867784041293,0,13.002714051561522,5,563,19.357999573597155
43.60817824917368,43.051905242391186,10,13.443546286956037,29,1459,115.49136974321793
48.76859681898556,68.99848447269451,5,17.66257382301251,18,2030,103.33874164382661
53.95029379996615,57.2477075029251,1,11.327166993747685,24,455,28.818807857757495
23.58973362683447,19.20327524331177,4,11.809982206436834,1,505,24.437059150087414
25.65706239519692,75.98878821135384,8,8.464153661248316,11,699,61.7058453924046
10.169006691247795,92.80161448364343,9,19.226764205492817,8,503,161.87474795546922
36.80540775478957,48.86380547191401,0,5.846903293218008,6,1882,16.375084293084576
6.976825058820815,99.43102540667581,6,15.062769598777567,14,303,137.13527734470415
30.60789099728531,42.79653135348607,2,11.415088833960114,4,599,21.294361555314055
34.845454908916714,47.9736575671427,0,6.803206292986172,5,663,11.849994399553456
20.75976886705564,67.38975139736347,6,5.565841855770942,1,934,43.997799908801696
37.49582933129559,18.57701442243438,9,12.54613482267785,18,1032,72.02110293109325
6.677513746647719,90.19460099472064,6,2.8134810948640627,19,1871,58.04056414307638
7.054150381206793,80.12727971394672,5,19.211452565091278,31,543,194.93711588445234
50.24303083628121,87.24172863917794,8,8.150817277586594,25,171,60.93282011400385
24.81048527761946,60.95585795040874,10,19.97354923184426,4,1679,75.60540725418835
11.988328195853663,88.3747961179493,1,12.080942342902196,27,1476,71.74607211900903
33.72337930301424,67.99724872780551,5,7.550482262380412,17,1207,54.09228429973947
47.3496454204236,51.156089978575956,10,6.143360887596098,3,1431,62.8685628247602
16.870156512326375,93.17908039847157,1,15.794654474472352,23,133,28.46740088343541
39.25897617004502,43.97197688215013,1,2.979756271267513,30,1807,29.947654122971215
9.69411057465724,50.056985549187395,6,16.021261345573556,19,644,122.88652020144445
7.842494664273423,16.954373082674966,3,13.385590474264086,7,1117,84.28802590826871
34.224504736248136,94.76590098589604,7,8.259438651115836,13,1439,69.40411208182161
34.73493168855586,22.105280846230567,10,12.253660998836569,32,1603,117.27743562887818
40.058644582401364,20.141592419166663,4,17.943444355095828,21,1844,93.51251240450641
44.935023354746384,10.119460423117077,6,19.063034603312893,10,1586,62.257864965477665
58.6718643704394,45.335945115196886,1,18.816173030513582,3,1388,21.902243472945234
33.396519156565745,27.361454987808287,9,11.258243785587045,26,1361,90.31071245723997
22.76260601176853,74.0781000531443,1,12.575239556467713,3,1033,23.712686749178204
48.7352407122787,30.752162020405336,2,5.287469696036604,3,1654,18.77407486725443
19.89577381941408,72.07702617243945,4,18.54573247291075,20,2002,108.67251805602253
29.143428138809988,19.596108277628964,7,3.156578027274732,14,1061,43.60800265723968
9.315100973824627,22.99658434000832,8,10.706321944476741,15,1292,79.26037850291873
6.394290887850163,80.61741604415053,7,5.761006510461051,22,1554,70.81921226679435
57.94566280728588,37.10935519247639,1,9.861513228329429,29,258,19.80025523593136
50.97890662817132,11.177397560469283,4,14.391079983455732,9,1873,46.49452304020519
43.27858133515339,96.1403805088408,2,9.611317850584726,1,1401,30.574621732635084
27.492411942784845,17.73921564436114,3,18.657909040872156,6,570,24.928848020850506
14.531187603896518,15.01971186619574,2,13.52246990022829,17,878,33.1875809463199
13.604037346909733,35.838206335161985,2,12.221557165514087,29,874,48.144400058744395
18.763359399052742,9.563376923132349,1,9.8233251806571,29,557,22.780292548941887
35.20746655883663,15.561637595116885,2,8.265222418763111,15,1197,27.952534371912545
44.30277574850343,84.64445975349494,9,18.106492760484567,22,993,101.48433603525356
41.31085571947522,17.15068557096686,10,9.530818023666432,23,77,55.1180449861847
20.396364332026856,11.142681366253838,7,12.441993280718211,13,535,45.88194259999028
57.51759043647567,87.99575368812623,7,10.861252527439147,27,113,55.912918883746926
45.58433041826727,44.3796508112435,9,12.840847838014215,15,1598,84.65544242996876
35.48947288812704,15.716294141242749,4,5.861108843250695,7,577,25.510560690037508
38.644641042889376,58.151743050451955,8,19.68739631929932,2,106,52.04772141205954
28.078003433528444,4.150583987591883,0,8.877352453119878,31,773,22.102916480929537
18.625204422563662,42.73825546295546,0,6.800107869684542,7,1678,16.535057796322555
24.578497325819388,59.03138263753435,6,2.6792197013109496,9,1139,44.55274464332072
46.6815360755403,95.71200302613086,2,17.174228010694332,2,1791,35.294209078656884
5.791641874636573,32.64647637847401,6,13.71775643804277,7,1783,132.91157272007794
11.383995227880394,76.50510965364444,4,7.364260353044254,12,1452,48.132509169873195
7.530145311196401,13.26998139051293,0,8.702584743541404,29,1838,60.76490780157701
7.240084127543358,43.35823500339999,10,10.566018100856157,26,1840,142.47881732830385
52.0503321206054,22.31347298804688,4,9.553562511266225,30,289,32.745633294877194
43.7011822659013,49.246783587637424,10,9.6502528997335,24,390,68.88199343167804
31.079560599802885,41.72318588658784,0,13.226644394259685,19,409,18.62306253609677
10.380878835805081,97.97850499599133,0,17.283006400011935,10,995,105.81356800927867
32.03887313142578,91.74979979206447,5,8.790290873820043,16,722,53.5045039758498
31.040947392931113,58.22058996660374,0,5.2429443550934,14,464,15.04993464638942
14.526102845050834,17.65097779151199,9,2.553212171042415,26,1377,57.67120577306845
28.86184070808852,55.6956991421886,5,10.076558505623899,23,710,52.59415986812155
26.917760391855538,79.20822783237723,2,5.840532128133921,15,801,32.85904491842835
38.871755392871904,3.8027111977306904,6,5.8904246309073365,9,1826,40.44086607797926
39.93015079772041,43.40293486548234,1,3.583720674314642,23,898,21.082403653825928
7.491720537462449,4.26469148294546,6,4.76686418045136,21,1350,44.3669982481687
25.60369380445592,24.395793754792383,4,10.073039582792344,4,418,26.563370969201358
39.422295364283,9.211465960092868,0,14.336208495440752,25,1302,48.506651844678224
32.67249422190483,96.05782822250823,6,10.084859618432692,3,126,49.5927733380784
52.106941265357726,16.88286527803552,9,14.941691718973134,6,1000,57.34158808699099
41.228149739041974,15.010388233625193,6,15.90424466952632,6,1306,45.46464376976587
13.961393489478633,97.20549664709591,9,13.896290285009059,26,530,83.59018734216167
8.881281107023641,51.596729030307344,3,2.4475933601719793,26,1568,35.29769441681059
40.33306030134736,75.79850314045474,8,11.925094152245023,22,823,76.75127610014579
6.4581220797892,32.73146511695351,6,7.188111616070877,20,1092,59.54502415570628
37.21765697004048,53.28607059348555,7,17.58818197751605,20,520,63.94892337531381
56.712663278372666,0.6853712077723118,5,18.281915013332373,32,1347,103.93944071502231
36.651079783173344,40.8818471377416,4,9.573872344532981,21,2046,69.31146934306874
